Retailer,RetailerID,InvoiceDate,Region,State,City,Product,Price_per_unit,Units_sold,Total_sales,Operating_profit,Sales_method
Kohl's,1128299,2021-12-22,West,Arizona,Phoenix,Women's Street Footwear,35.00,136.00,476.00,195.16,Outlet
Kohl's,1128299,2021-12-22,West,Arizona,Phoenix,Women's Athletic Footwear,32.00,128.00,409.60,167.94,Outlet
Kohl's,1128299,2021-12-22,West,Arizona,Phoenix,Men's Apparel,42.00,109.00,457.80,155.65,Outlet
Kohl's,1128299,2021-12-22,West,Arizona,Phoenix,Women's Apparel,43.00,135.00,580.50,162.54,Outlet
Kohl's,1128299,2021-01-26,West,Arizona,Phoenix,Men's Street Footwear,27.00,152.00,410.40,168.26,Outlet
Kohl's,1128299,2021-01-26,West,Arizona,Phoenix,Men's Athletic Footwear,30.00,147.00,441.00,207.27,Outlet
Kohl's,1128299,2021-01-26,West,Arizona,Phoenix,Women's Street Footwear,32.00,157.00,502.40,195.94,Outlet
Kohl's,1128299,2021-01-26,West,Arizona,Phoenix,Women's Athletic Footwear,30.00,101.00,303.00,115.14,Outlet
Kohl's,1128299,2021-01-26,West,Arizona,Phoenix,Men's Apparel,33.00,94.00,310.20,114.77,Outlet
Kohl's,1128299,2021-01-26,West,Arizona,Phoenix,Women's Apparel,36.00,166.00,597.60,161.35,Outlet
Kohl's,1128299,2021-02-26,West,Arizona,Phoenix,Men's Street Footwear,27.00,173.00,467.10,186.84,Outlet
Kohl's,1128299,2021-02-26,West,Arizona,Phoenix,Men's Athletic Footwear,36.00,136.00,489.60,230.11,Outlet
Kohl's,1128299,2021-02-26,West,Arizona,Phoenix,Women's Street Footwear,35.00,132.00,462.00,184.80,Outlet
Kohl's,1128299,2021-02-26,West,New Mexico,Albuquerque,Women's Athletic Footwear,29.00,91.00,263.90,97.64,Outlet
Kohl's,1128299,2021-02-26,West,New Mexico,Albuquerque,Men's Apparel,34.00,62.00,210.80,67.46,Outlet
Kohl's,1128299,2021-02-26,West,New Mexico,Albuquerque,Women's Apparel,35.00,140.00,490.00,137.20,Outlet
Kohl's,1128299,2021-03-25,West,New Mexico,Albuquerque,Men's Street Footwear,30.00,187.00,561.00,230.01,Outlet
Kohl's,1128299,2021-03-25,West,New Mexico,Albuquerque,Men's Athletic Footwear,36.00,136.00,489.60,220.32,Outlet
Kohl's,1128299,2021-03-25,West,New Mexico,Albuquerque,Women's Street Footwear,44.00,124.00,545.60,207.33,Outlet
Kohl's,1128299,2021-03-25,West,New Mexico,Albuquerque,Women's Athletic Footwear,37.00,88.00,325.60,126.98,Outlet
Kohl's,1128299,2021-03-25,West,New Mexico,Albuquerque,Men's Apparel,41.00,53.00,217.30,69.54,Outlet
Kohl's,1128299,2021-03-25,West,New Mexico,Albuquerque,Women's Apparel,44.00,131.00,576.40,178.68,Outlet
Kohl's,1128299,2021-04-26,West,New Mexico,Albuquerque,Men's Street Footwear,41.00,165.00,676.50,284.13,Outlet
Kohl's,1128299,2021-04-26,West,New Mexico,Albuquerque,Men's Athletic Footwear,43.00,109.00,468.70,215.60,Outlet
Kohl's,1128299,2021-04-26,West,New Mexico,Albuquerque,Women's Street Footwear,44.00,140.00,616.00,258.72,Outlet
Kohl's,1128299,2021-04-26,West,New Mexico,Albuquerque,Women's Athletic Footwear,37.00,96.00,355.20,138.53,Outlet
Kohl's,1128299,2021-04-26,West,New Mexico,Albuquerque,Men's Apparel,46.00,60.00,276.00,96.60,Outlet
Kohl's,1128299,2021-04-26,West,New Mexico,Albuquerque,Women's Apparel,56.00,116.00,649.60,181.89,Outlet
Kohl's,1128299,2021-05-27,West,New Mexico,Albuquerque,Men's Street Footwear,43.00,184.00,791.20,324.39,Outlet
Kohl's,1128299,2021-05-27,West,New Mexico,Albuquerque,Men's Athletic Footwear,46.00,136.00,625.60,262.75,Outlet
Kohl's,1128299,2021-05-27,West,New Mexico,Albuquerque,Women's Street Footwear,46.00,135.00,621.00,254.61,Outlet
Kohl's,1128299,2021-05-27,West,New Mexico,Albuquerque,Women's Athletic Footwear,43.00,109.00,468.70,192.17,Outlet
Kohl's,1128299,2021-05-27,West,New Mexico,Albuquerque,Men's Apparel,45.00,78.00,351.00,122.85,Outlet
Kohl's,1128299,2021-05-27,West,New Mexico,Albuquerque,Women's Apparel,56.00,132.00,739.20,214.37,Outlet
Kohl's,1128299,2021-06-26,West,New Mexico,Albuquerque,Men's Street Footwear,37.00,224.00,828.80,323.23,Outlet
Kohl's,1128299,2021-06-26,West,New Mexico,Albuquerque,Men's Athletic Footwear,47.00,187.00,878.90,377.93,Outlet
Kohl's,1128299,2021-06-26,West,New Mexico,Albuquerque,Women's Street Footwear,41.00,193.00,791.30,316.52,Outlet
Kohl's,1128299,2021-06-26,West,New Mexico,Albuquerque,Women's Athletic Footwear,37.00,128.00,473.60,189.44,Outlet
Kohl's,1128299,2021-06-26,West,New Mexico,Albuquerque,Men's Apparel,44.00,93.00,409.20,143.22,Outlet
Kohl's,1128299,2021-06-26,West,New Mexico,Albuquerque,Women's Apparel,50.00,192.00,960.00,268.80,Outlet
Kohl's,1128299,2021-07-25,West,New Mexico,Albuquerque,Men's Street Footwear,41.00,248.00,1016.80,396.55,Outlet
Kohl's,1128299,2021-07-25,West,New Mexico,Albuquerque,Men's Athletic Footwear,45.00,210.00,945.00,406.35,Outlet
Kohl's,1128299,2021-07-25,West,New Mexico,Albuquerque,Women's Street Footwear,39.00,171.00,666.90,246.75,Outlet
Kohl's,1128299,2021-07-25,West,New Mexico,Albuquerque,Women's Athletic Footwear,39.00,149.00,581.10,244.06,Outlet
Kohl's,1128299,2021-07-25,West,New Mexico,Albuquerque,Men's Apparel,40.00,160.00,640.00,204.80,Outlet
Kohl's,1128299,2021-07-25,West,New Mexico,Albuquerque,Women's Apparel,49.00,160.00,784.00,250.88,Outlet
Kohl's,1128299,2021-08-26,West,New Mexico,Albuquerque,Men's Street Footwear,40.00,224.00,896.00,331.52,Outlet
Kohl's,1128299,2021-08-26,West,New Mexico,Albuquerque,Men's Athletic Footwear,44.00,208.00,915.20,402.69,Outlet
Kohl's,1128299,2021-08-26,West,New Mexico,Albuquerque,Women's Street Footwear,46.00,163.00,749.80,299.92,Outlet
Kohl's,1128299,2021-08-26,West,New Mexico,Albuquerque,Women's Athletic Footwear,46.00,152.00,699.20,258.70,Outlet
Kohl's,1128299,2021-08-26,West,New Mexico,Albuquerque,Men's Apparel,48.00,162.00,777.60,264.38,Outlet
Kohl's,1128299,2021-08-26,West,New Mexico,Albuquerque,Women's Apparel,50.00,153.00,765.00,244.80,Outlet
Kohl's,1128299,2021-09-27,West,New Mexico,Albuquerque,Men's Street Footwear,37.00,206.00,762.20,320.12,Outlet
Kohl's,1128299,2021-09-27,West,New Mexico,Albuquerque,Men's Athletic Footwear,39.00,188.00,733.20,337.27,Outlet
Kohl's,1128299,2021-09-27,West,New Mexico,Albuquerque,Women's Street Footwear,39.00,147.00,573.30,240.79,Outlet
Kohl's,1128299,2021-09-27,West,New Mexico,Albuquerque,Women's Athletic Footwear,37.00,145.00,536.50,219.97,Outlet
Kohl's,1128299,2021-09-27,West,New Mexico,Albuquerque,Men's Apparel,40.00,145.00,580.00,203.00,Outlet
Kohl's,1128299,2021-09-27,West,New Mexico,Albuquerque,Women's Apparel,48.00,157.00,753.60,226.08,Outlet
Kohl's,1128299,2021-10-26,West,New Mexico,Albuquerque,Men's Street Footwear,35.00,171.00,598.50,221.45,Outlet
Kohl's,1128299,2021-10-26,West,New Mexico,Albuquerque,Men's Athletic Footwear,38.00,182.00,691.60,297.39,Outlet
Kohl's,1128299,2021-10-26,West,New Mexico,Albuquerque,Women's Street Footwear,34.00,120.00,408.00,163.20,Outlet
Kohl's,1128299,2021-10-26,West,New Mexico,Albuquerque,Women's Athletic Footwear,35.00,112.00,392.00,164.64,Outlet
Kohl's,1128299,2021-10-26,West,New Mexico,Albuquerque,Men's Apparel,41.00,114.00,467.40,154.24,Outlet
Kohl's,1128299,2021-10-26,West,New Mexico,Albuquerque,Women's Apparel,57.00,131.00,746.70,231.48,Outlet
Kohl's,1128299,2021-11-26,West,New Mexico,Albuquerque,Men's Street Footwear,47.00,176.00,827.20,339.15,Outlet
Kohl's,1128299,2021-11-26,West,New Mexico,Albuquerque,Men's Athletic Footwear,44.00,180.00,792.00,340.56,Outlet
Kohl's,1128299,2021-11-26,West,New Mexico,Albuquerque,Women's Street Footwear,46.00,149.00,685.40,253.60,Outlet
Kohl's,1128299,2021-11-26,West,New Mexico,Albuquerque,Women's Athletic Footwear,40.00,136.00,544.00,223.04,Outlet
Kohl's,1128299,2021-11-26,West,New Mexico,Albuquerque,Men's Apparel,54.00,131.00,707.40,261.74,Outlet
Kohl's,1128299,2021-11-26,West,New Mexico,Albuquerque,Women's Apparel,56.00,170.00,952.00,285.60,Outlet
Kohl's,1128299,2021-12-25,West,New Mexico,Albuquerque,Men's Street Footwear,44.00,238.00,1047.20,439.82,Outlet
Kohl's,1128299,2021-12-25,West,New Mexico,Albuquerque,Men's Athletic Footwear,47.00,217.00,1019.90,479.35,Outlet
Sports Direct,1128299,2021-12-25,West,New Mexico,Albuquerque,Women's Street Footwear,44.00,150.00,660.00,270.60,Outlet
Sports Direct,1128299,2021-12-25,West,New Mexico,Albuquerque,Women's Athletic Footwear,45.00,160.00,720.00,288.00,Outlet
Sports Direct,1128299,2021-12-25,West,New Mexico,Albuquerque,Men's Apparel,55.00,128.00,704.00,232.32,Outlet
Sports Direct,1128299,2021-12-25,West,New Mexico,Albuquerque,Women's Apparel,56.00,173.00,968.80,261.58,Outlet
Sports Direct,1128299,2021-01-13,West,New Mexico,Albuquerque,Men's Street Footwear,24.00,149.00,357.60,164.50,Outlet
Sports Direct,1128299,2021-01-13,West,New Mexico,Albuquerque,Men's Athletic Footwear,27.00,140.00,378.00,177.66,Outlet
Sports Direct,1128299,2021-01-13,West,New Mexico,Albuquerque,Women's Street Footwear,32.00,140.00,448.00,188.16,Outlet
Sports Direct,1128299,2021-01-13,West,New Mexico,Albuquerque,Women's Athletic Footwear,28.00,99.00,277.20,116.42,Outlet
Sports Direct,1128299,2021-01-13,West,New Mexico,Albuquerque,Men's Apparel,35.00,75.00,262.50,105.00,Outlet
Sports Direct,1128299,2021-01-13,West,New Mexico,Albuquerque,Women's Apparel,28.00,140.00,392.00,125.44,Outlet
Sports Direct,1128299,2021-02-13,West,New Mexico,Albuquerque,Men's Street Footwear,23.00,150.00,345.00,148.35,Outlet
Sports Direct,1128299,2021-02-13,West,New Mexico,Albuquerque,Men's Athletic Footwear,27.00,124.00,334.80,154.01,Outlet
Sports Direct,1128299,2021-02-13,West,New Mexico,Albuquerque,Women's Street Footwear,28.00,120.00,336.00,137.76,Outlet
Sports Direct,1128299,2021-02-13,Southeast,Georgia,Atlanta,Women's Athletic Footwear,30.00,80.00,240.00,105.60,Outlet
Sports Direct,1128299,2021-02-13,Southeast,Georgia,Atlanta,Men's Apparel,34.00,60.00,204.00,79.56,Outlet
Sports Direct,1128299,2021-02-13,Southeast,Georgia,Atlanta,Women's Apparel,28.00,131.00,366.80,106.37,Outlet
Sports Direct,1128299,2021-03-12,Southeast,Georgia,Atlanta,Men's Street Footwear,30.00,163.00,489.00,210.27,Outlet
Sports Direct,1128299,2021-03-12,Southeast,Georgia,Atlanta,Men's Athletic Footwear,37.00,113.00,418.10,183.96,Outlet
Sports Direct,1128299,2021-03-12,Southeast,Georgia,Atlanta,Women's Street Footwear,39.00,124.00,483.60,183.77,Outlet
Sports Direct,1128299,2021-03-12,Southeast,Georgia,Atlanta,Women's Athletic Footwear,38.00,78.00,296.40,133.38,Outlet
Sports Direct,1128299,2021-03-12,Southeast,Georgia,Atlanta,Men's Apparel,41.00,45.00,184.50,75.65,Outlet
Sports Direct,1128299,2021-03-12,Southeast,Georgia,Atlanta,Women's Apparel,40.00,112.00,448.00,129.92,Outlet
Sports Direct,1128299,2021-04-13,Southeast,Georgia,Atlanta,Men's Street Footwear,37.00,179.00,662.30,284.79,Outlet
Sports Direct,1128299,2021-04-13,Southeast,Georgia,Atlanta,Men's Athletic Footwear,40.00,111.00,444.00,186.48,Outlet
Sports Direct,1128299,2021-04-13,Southeast,Georgia,Atlanta,Women's Street Footwear,36.00,113.00,406.80,150.52,Outlet
Sports Direct,1128299,2021-04-13,Southeast,Georgia,Atlanta,Women's Athletic Footwear,40.00,96.00,384.00,172.80,Outlet
Sports Direct,1128299,2021-04-13,Southeast,Georgia,Atlanta,Men's Apparel,38.00,56.00,212.80,89.38,Outlet
Sports Direct,1128299,2021-04-13,Southeast,Georgia,Atlanta,Women's Apparel,56.00,112.00,627.20,175.62,Outlet
Sports Direct,1128299,2021-05-14,Southeast,Georgia,Atlanta,Men's Street Footwear,37.00,187.00,691.90,318.27,Outlet
Sports Direct,1128299,2021-05-14,Southeast,Georgia,Atlanta,Men's Athletic Footwear,36.00,136.00,489.60,220.32,Outlet
Sports Direct,1128299,2021-05-14,Southeast,Georgia,Atlanta,Women's Street Footwear,40.00,145.00,580.00,226.20,Outlet
Sports Direct,1128299,2021-05-14,Southeast,Georgia,Atlanta,Women's Athletic Footwear,34.00,114.00,387.60,166.67,Outlet
Sports Direct,1128299,2021-05-14,Southeast,Georgia,Atlanta,Men's Apparel,39.00,74.00,288.60,121.21,Outlet
Sports Direct,1128299,2021-05-14,Southeast,Georgia,Atlanta,Women's Apparel,53.00,124.00,657.20,203.73,Outlet
Sports Direct,1128299,2021-06-13,Southeast,Georgia,Atlanta,Men's Street Footwear,35.00,203.00,710.50,305.52,Outlet
Sports Direct,1128299,2021-06-13,Southeast,Georgia,Atlanta,Men's Athletic Footwear,41.00,163.00,668.30,294.05,Outlet
Sports Direct,1128299,2021-06-13,Southeast,Georgia,Atlanta,Women's Street Footwear,39.00,158.00,616.20,234.16,Outlet
Sports Direct,1128299,2021-06-13,Southeast,Georgia,Atlanta,Women's Athletic Footwear,33.00,132.00,435.60,187.31,Outlet
Sports Direct,1128299,2021-06-13,Southeast,Georgia,Atlanta,Men's Apparel,42.00,94.00,394.80,153.97,Outlet
Sports Direct,1128299,2021-06-13,Southeast,Georgia,Atlanta,Women's Apparel,53.00,190.00,1007.00,322.24,Outlet
Sports Direct,1128299,2021-07-12,Southeast,Georgia,Atlanta,Men's Street Footwear,37.00,218.00,806.60,371.04,Outlet
Sports Direct,1128299,2021-07-12,Southeast,Georgia,Atlanta,Men's Athletic Footwear,37.00,173.00,640.10,294.45,Outlet
Sports Direct,1128299,2021-07-12,Southeast,Georgia,Atlanta,Women's Street Footwear,41.00,184.00,754.40,309.30,Outlet
Sports Direct,1128299,2021-07-12,Southeast,Georgia,Atlanta,Women's Athletic Footwear,39.00,128.00,499.20,224.64,Outlet
Sports Direct,1128299,2021-07-12,Southeast,Georgia,Atlanta,Men's Apparel,39.00,162.00,631.80,240.08,Outlet
Sports Direct,1128299,2021-07-12,Southeast,Georgia,Atlanta,Women's Apparel,51.00,157.00,800.70,232.20,Outlet
Sports Direct,1128299,2021-08-13,Southeast,Georgia,Atlanta,Men's Street Footwear,39.00,209.00,815.10,374.95,Outlet
Sports Direct,1128299,2021-08-13,Southeast,Georgia,Atlanta,Men's Athletic Footwear,44.00,200.00,880.00,369.60,Outlet
Sports Direct,1128299,2021-08-13,Southeast,Georgia,Atlanta,Women's Street Footwear,42.00,150.00,630.00,264.60,Outlet
Sports Direct,1128299,2021-08-13,Southeast,Georgia,Atlanta,Women's Athletic Footwear,42.00,149.00,625.80,281.61,Outlet
Sports Direct,1128299,2021-08-13,Southeast,Georgia,Atlanta,Men's Apparel,51.00,140.00,714.00,278.46,Outlet
Sports Direct,1128299,2021-08-13,Southeast,Georgia,Atlanta,Women's Apparel,50.00,128.00,640.00,185.60,Outlet
Sports Direct,1128299,2021-09-14,Southeast,Georgia,Atlanta,Men's Street Footwear,31.00,204.00,632.40,290.90,Outlet
Sports Direct,1128299,2021-09-14,Southeast,Georgia,Atlanta,Men's Athletic Footwear,38.00,198.00,752.40,331.06,Outlet
Sports Direct,1128299,2021-09-14,Southeast,Georgia,Atlanta,Women's Street Footwear,32.00,135.00,432.00,159.84,Outlet
Sports Direct,1128299,2021-09-14,Southeast,Georgia,Atlanta,Women's Athletic Footwear,35.00,120.00,420.00,193.20,Outlet
Sports Direct,1128299,2021-09-14,Southeast,Georgia,Atlanta,Men's Apparel,36.00,132.00,475.20,175.82,Outlet
Sports Direct,1128299,2021-09-14,Southeast,Georgia,Atlanta,Women's Apparel,46.00,135.00,621.00,186.30,Outlet
Sports Direct,1128299,2021-10-13,Southeast,Georgia,Atlanta,Men's Street Footwear,34.00,173.00,588.20,270.57,Outlet
Sports Direct,1128299,2021-10-13,Southeast,Georgia,Atlanta,Men's Athletic Footwear,34.00,173.00,588.20,247.04,Outlet
Sports Direct,1128299,2021-10-13,Southeast,Georgia,Atlanta,Women's Street Footwear,32.00,123.00,393.60,149.57,Outlet
Sports Direct,1128299,2021-10-13,Southeast,Georgia,Atlanta,Women's Athletic Footwear,32.00,114.00,364.80,160.51,Outlet
Sports Direct,1128299,2021-10-13,Southeast,Georgia,Atlanta,Men's Apparel,41.00,102.00,418.20,167.28,Outlet
Sports Direct,1128299,2021-10-13,Southeast,Georgia,Atlanta,Women's Apparel,46.00,109.00,501.40,155.43,Outlet
Sports Direct,1128299,2021-11-13,Southeast,Georgia,Atlanta,Men's Street Footwear,36.00,173.00,622.80,261.58,Outlet
Sports Direct,1128299,2021-11-13,Southeast,Georgia,Atlanta,Men's Athletic Footwear,40.00,184.00,736.00,323.84,Outlet
Sports Direct,1128299,2021-11-13,Southeast,Georgia,Atlanta,Women's Street Footwear,39.00,145.00,565.50,226.20,Outlet
Sports Direct,1128299,2021-11-13,Southeast,Georgia,Atlanta,Women's Athletic Footwear,37.00,140.00,518.00,238.28,Outlet
Sports Direct,1128299,2021-11-13,Southeast,Georgia,Atlanta,Men's Apparel,47.00,119.00,559.30,212.53,Outlet
Sports Direct,1128299,2021-11-13,Southeast,Georgia,Atlanta,Women's Apparel,46.00,157.00,722.20,209.44,Outlet
Sports Direct,1128299,2021-12-12,Southeast,Georgia,Atlanta,Men's Street Footwear,42.00,209.00,877.80,412.57,Outlet
Sports Direct,1128299,2021-12-12,Southeast,Georgia,Atlanta,Men's Athletic Footwear,39.00,223.00,869.70,408.76,Outlet
Foot Locker,1128299,2021-12-12,Southeast,Georgia,Atlanta,Women's Street Footwear,36.00,147.00,529.20,222.26,Outlet
Foot Locker,1128299,2021-12-12,Southeast,Georgia,Atlanta,Women's Athletic Footwear,40.00,143.00,572.00,245.96,Outlet
Foot Locker,1128299,2021-12-12,Southeast,Georgia,Atlanta,Men's Apparel,44.00,120.00,528.00,200.64,Outlet
Foot Locker,1128299,2021-12-12,Southeast,Georgia,Atlanta,Women's Apparel,47.00,160.00,752.00,225.60,Outlet
Foot Locker,1185732,2021-01-09,Southeast,Georgia,Atlanta,Men's Street Footwear,26.00,349.00,907.40,426.48,Outlet
Foot Locker,1185732,2021-01-09,Southeast,Georgia,Atlanta,Men's Athletic Footwear,30.00,256.00,768.00,307.20,Outlet
Foot Locker,1185732,2021-01-09,Southeast,Georgia,Atlanta,Women's Street Footwear,24.00,264.00,633.60,202.75,Outlet
Foot Locker,1185732,2021-01-09,Southeast,Georgia,Atlanta,Women's Athletic Footwear,25.00,209.00,522.50,182.88,Outlet
Foot Locker,1185732,2021-01-09,Southeast,Georgia,Atlanta,Men's Apparel,35.00,247.00,864.50,337.16,Outlet
Foot Locker,1185732,2021-01-09,Southeast,Georgia,Atlanta,Women's Apparel,30.00,281.00,843.00,446.79,Outlet
Foot Locker,1185732,2021-02-07,Southeast,Georgia,Atlanta,Men's Street Footwear,31.00,376.00,1165.60,559.49,Outlet
Foot Locker,1185732,2021-02-07,Southeast,Georgia,Atlanta,Men's Athletic Footwear,27.00,247.00,666.90,253.42,Outlet
Foot Locker,1185732,2021-02-07,Southeast,Georgia,Atlanta,Women's Street Footwear,21.00,248.00,520.80,156.24,Outlet
Foot Locker,1185732,2021-02-18,South,Mississippi,Jackson,Women's Athletic Footwear,19.00,98.00,186.20,85.65,Outlet
Foot Locker,1185732,2021-02-18,South,Mississippi,Jackson,Men's Apparel,26.00,136.00,353.60,137.90,Outlet
Foot Locker,1185732,2021-02-18,South,Mississippi,Jackson,Women's Apparel,20.00,160.00,320.00,182.40,Outlet
Foot Locker,1185732,2021-03-16,South,Mississippi,Jackson,Men's Street Footwear,20.00,223.00,446.00,205.16,Outlet
Foot Locker,1185732,2021-03-16,South,Mississippi,Jackson,Men's Athletic Footwear,20.00,128.00,256.00,99.84,Outlet
Foot Locker,1185732,2021-03-16,South,Mississippi,Jackson,Women's Street Footwear,11.00,136.00,149.60,70.31,Outlet
Foot Locker,1185732,2021-03-16,South,Mississippi,Jackson,Women's Athletic Footwear,15.00,85.00,127.50,57.38,Outlet
Foot Locker,1185732,2021-03-16,South,Mississippi,Jackson,Men's Apparel,25.00,104.00,260.00,96.20,Outlet
Foot Locker,1185732,2021-03-16,South,Mississippi,Jackson,Women's Apparel,17.00,136.00,231.20,124.85,Outlet
Foot Locker,1185732,2021-04-17,South,Mississippi,Jackson,Men's Street Footwear,19.00,223.00,423.70,186.43,Outlet
Foot Locker,1185732,2021-04-17,South,Mississippi,Jackson,Men's Athletic Footwear,20.00,116.00,232.00,92.80,Outlet
Foot Locker,1185732,2021-04-17,South,Mississippi,Jackson,Women's Street Footwear,11.00,124.00,136.40,61.38,Outlet
Foot Locker,1185732,2021-04-17,South,Mississippi,Jackson,Women's Athletic Footwear,16.00,96.00,153.60,66.05,Outlet
Foot Locker,1185732,2021-04-17,South,Mississippi,Jackson,Men's Apparel,30.00,98.00,294.00,117.60,Outlet
Foot Locker,1185732,2021-04-17,South,Mississippi,Jackson,Women's Apparel,22.00,147.00,323.40,171.40,Outlet
Foot Locker,1185732,2021-05-16,South,Mississippi,Jackson,Men's Street Footwear,27.00,238.00,642.60,269.89,Outlet
Foot Locker,1185732,2021-05-16,South,Mississippi,Jackson,Men's Athletic Footwear,28.00,140.00,392.00,160.72,Outlet
Foot Locker,1185732,2021-05-16,South,Mississippi,Jackson,Women's Street Footwear,26.00,136.00,353.60,152.05,Outlet
Foot Locker,1185732,2021-05-16,South,Mississippi,Jackson,Women's Athletic Footwear,24.00,116.00,278.40,128.06,Outlet
Foot Locker,1185732,2021-05-16,South,Mississippi,Jackson,Men's Apparel,34.00,132.00,448.80,179.52,Outlet
Foot Locker,1185732,2021-05-16,South,Mississippi,Jackson,Women's Apparel,35.00,150.00,525.00,294.00,Outlet
Foot Locker,1185732,2021-06-18,South,Mississippi,Jackson,Men's Street Footwear,31.00,263.00,815.30,358.73,Outlet
Foot Locker,1185732,2021-06-18,South,Mississippi,Jackson,Men's Athletic Footwear,29.00,150.00,435.00,169.65,Outlet
Foot Locker,1185732,2021-06-18,South,Mississippi,Jackson,Women's Street Footwear,33.00,157.00,518.10,238.33,Outlet
Foot Locker,1185732,2021-06-18,South,Mississippi,Jackson,Women's Athletic Footwear,34.00,149.00,506.60,217.84,Outlet
Foot Locker,1185732,2021-06-18,South,Mississippi,Jackson,Men's Apparel,47.00,135.00,634.50,241.11,Outlet
Foot Locker,1185732,2021-06-18,South,Mississippi,Jackson,Women's Apparel,51.00,219.00,1116.90,591.96,Outlet
Foot Locker,1185732,2021-07-16,South,Mississippi,Jackson,Men's Street Footwear,47.00,289.00,1358.30,624.82,Outlet
Walmart,1185732,2021-07-16,South,Mississippi,Jackson,Men's Athletic Footwear,42.00,192.00,806.40,306.43,Outlet
Walmart,1185732,2021-07-16,South,Mississippi,Jackson,Women's Street Footwear,37.00,168.00,621.60,261.07,Outlet
Walmart,1185732,2021-07-16,South,Mississippi,Jackson,Women's Athletic Footwear,33.00,143.00,471.90,202.92,Outlet
Walmart,1185732,2021-07-16,South,Mississippi,Jackson,Men's Apparel,46.00,150.00,690.00,255.30,Outlet
Walmart,1185732,2021-07-16,South,Mississippi,Jackson,Women's Apparel,49.00,209.00,1024.10,542.77,Outlet
Walmart,1185732,2021-08-17,South,Mississippi,Jackson,Men's Street Footwear,41.00,256.00,1049.60,472.32,Outlet
Walmart,1185732,2021-08-17,South,Mississippi,Jackson,Men's Athletic Footwear,44.00,198.00,871.20,357.19,Outlet
Walmart,1185732,2021-08-17,South,Mississippi,Jackson,Women's Street Footwear,37.00,179.00,662.30,291.41,Outlet
Walmart,1185732,2021-08-17,South,Mississippi,Jackson,Women's Athletic Footwear,32.00,147.00,470.40,197.57,Outlet
Walmart,1185732,2021-08-17,South,Mississippi,Jackson,Men's Apparel,35.00,158.00,553.00,232.26,Outlet
Walmart,1185732,2021-08-17,South,Mississippi,Jackson,Women's Apparel,42.00,206.00,865.20,475.86,Outlet
Walmart,1185732,2021-09-16,South,Mississippi,Jackson,Men's Street Footwear,40.00,232.00,928.00,408.32,Outlet
Walmart,1185732,2021-09-16,South,Mississippi,Jackson,Men's Athletic Footwear,33.00,158.00,521.40,213.77,Outlet
Walmart,1185732,2021-09-16,South,Mississippi,Jackson,Women's Street Footwear,15.00,145.00,217.50,102.23,Outlet
Walmart,1185732,2021-09-16,South,Mississippi,Jackson,Women's Athletic Footwear,16.00,120.00,192.00,86.40,Outlet
Walmart,1185732,2021-09-16,South,Mississippi,Jackson,Men's Apparel,22.00,132.00,290.40,110.35,Outlet
Walmart,1185732,2021-09-16,South,Mississippi,Jackson,Women's Apparel,26.00,160.00,416.00,232.96,Outlet
Walmart,1185732,2021-10-18,South,Mississippi,Jackson,Men's Street Footwear,24.00,216.00,518.40,238.46,Outlet
Walmart,1185732,2021-10-18,South,Mississippi,Jackson,Men's Athletic Footwear,17.00,165.00,280.50,103.79,Outlet
Walmart,1185732,2021-10-18,South,Mississippi,Jackson,Women's Street Footwear,19.00,120.00,228.00,107.16,Outlet
Walmart,1185732,2021-10-18,South,Mississippi,Jackson,Women's Athletic Footwear,20.00,109.00,218.00,98.10,Outlet
Walmart,1185732,2021-10-18,South,Mississippi,Jackson,Men's Apparel,25.00,105.00,262.50,110.25,Outlet
Sports Direct,1185732,2021-10-18,South,Mississippi,Jackson,Women's Apparel,27.00,162.00,437.40,236.20,Outlet
Sports Direct,1185732,2021-11-17,South,Mississippi,Jackson,Men's Street Footwear,22.00,206.00,453.20,199.41,Outlet
Sports Direct,1185732,2021-11-17,South,Mississippi,Jackson,Men's Athletic Footwear,15.00,153.00,229.50,87.21,Outlet
Sports Direct,1185732,2021-11-17,South,Mississippi,Jackson,Women's Street Footwear,22.00,119.00,261.80,109.96,Outlet
Sports Direct,1185732,2021-11-17,South,Mississippi,Jackson,Women's Athletic Footwear,43.00,153.00,657.90,289.48,Outlet
Sports Direct,1185732,2021-11-17,South,Mississippi,Jackson,Men's Apparel,59.00,132.00,778.80,311.52,Outlet
Sports Direct,1185732,2021-11-17,South,Mississippi,Jackson,Women's Apparel,51.00,168.00,856.80,488.38,Outlet
Sports Direct,1185732,2021-12-16,South,Mississippi,Jackson,Men's Street Footwear,48.00,256.00,1228.80,577.54,Outlet
Sports Direct,1185732,2021-12-16,South,Mississippi,Jackson,Men's Athletic Footwear,44.00,201.00,884.40,327.23,Outlet
Sports Direct,1185732,2021-12-16,South,Mississippi,Jackson,Women's Street Footwear,43.00,158.00,679.40,305.73,Outlet
Sports Direct,1185732,2021-12-16,South,Mississippi,Jackson,Women's Athletic Footwear,41.00,143.00,586.30,275.56,Outlet
Sports Direct,1185732,2021-12-16,South,Mississippi,Jackson,Men's Apparel,54.00,157.00,847.80,322.16,Outlet
Sports Direct,1185732,2021-12-16,South,Mississippi,Jackson,Women's Apparel,53.00,178.00,943.40,518.87,Outlet
